"SONY CDP-690 (New ver.)";"1 x CXD2552Q – CXD2551P";"KSS-210A"
"SONY CDP-701ES";"2 x CX890 / CX20017";"KSC-100A (Toshiba OPH-31)"
"SONY CDP-705ESD";"1 x TDA1541A – CXD1088Q";"Sony BU-1E"
"SONY CDP-707ESD";"2 x PCM64P – CXD1144A";"KSS-190A"
"SONY CDP-710 (ver. 1)";"1 x PCM56P-J";"KSS-150A"
"SONY CDP-710 (ver. 2)";"1 x TDA1541 – CXD1088";"KSS-150A / KSS-210A"
"SONY CDP-711";"CXD2565M";"KSS-240A"
"SONY CDP-715";"CXD2562Q – CXD2567M";"KSS-240A"
"SONY CDP-750";"1 x TDA1541 – CXD1088";"KSS-210A"
"SONY CDP-761";"CXD8505AQ";"KSS-213B"
"SONY CDP-770";"2 x PCM56P – CXD2550 / CXD2551P";"KSS-150A"
"SONY CDP-771";"CXD2552Q – CXD1244";"KSS-240A"
"SONY CDP-777ESA";"2 x CXD2562Q – CXD2560M";"KSS-272A"
"SONY CDP-777ESJ";"2 x CXD2562Q – CXD2567M";"KSS-272A"
"SONY CDP-790 (Old ver.)";"2 x AD1860N-T – CXD2551P + CXD8097S";"KSS-240A"
"SONY CDP-790 (New ver.)";"1 x CXD2552Q – CXD2554P";"KSS-240A"
"SONY CDP-791";"CXD2552Q – CXD1244";"KSS-240A"
"SONY CDP-797";"CXD2561AM-1 – CXD2560M";"KSS-240A"
"SONY CDP-897";"CXD2561AM-1 – CXD2560M – CXD2701Q";"KSS-240A"
"SONY CDP-910";"1 x TDA1541 – CXD1088";"KSS-151A"
"SONY CDP-911";"CXD2562Q – CXD2567M";"KSS-240A"
"SONY CDP-915";"CXD2562Q – CXD2567M";"KSS-240A"
"SONY CDP-950";"1 x TDA1541A – CXD1088A";"KSS-150A / KSS-210A"
"SONY CDP-970";"2 x PCM58P-1 – CXD1244";"KSS-150A / KSS-210A"
"SONY CDP-990 (Old ver.)";"4 x AD1860N-K – CXD1244 + CXD8097S";"KSS-240A"
"SONY CDP-990 (New ver.)";"1 x CXD2552Q-3 – CXD1244";"KSS-240A"
"SONY CDP-991";"CXD2552Q – CXD1244";"KSS-240A"
"SONY CDP-997";"CXD2561AM-1 – CXD2560M – CXD2701Q";"KSS-240A"
"SONY CDP-2700";"2 x AD1860N-T – CXD1244";"KSS-240A"
"SONY CDP-C5M";"1 x PCM56P";"KSS-210A"
"SONY CDP-C50";"CXD1161 – CXD1162";"KSS-150A"
"SONY CDP-C75ES";"CXD2552Q – CXD2554P";"KSS-240A"
"SONY CDP-C77ES";"CXD2561M-1 – CXD2560M";"KSS-240A"
"SONY CDP-C79ES";"CXD2562Q – CXD2560M";"KSS-240A"
"SONY CDP-C85ES";"CXD2552Q – CXD2554P";"KSS-240A"
"SONY CDP-C87ES";"CXD2561M-1 – CXD2560M";"KSS-240A"
"SONY CDP-C89ES";"CXD2562Q – CXD2560M";"KSS-240A"
"SONY CDP-C90ES";"CXD2561M-1 – CXD2560M";"KSS-240A"
"SONY CDP-C100";"TDA1541A";"KSS-210A"
"SONY CDP-C500";"CXD1161 – CXD2550";"KSS-150A"
"SONY CDP-C505";"2 x PCM56P – CXD2554P";"KSS-240A"
"SONY CDP-C701ES";"CXD2562Q – CXD2567M";"KSS-240A"
"SONY CDP-C705";"2 x AD1860N-K – CXD2554P";"KSS-240A"
"SONY CDP-C715";"CXD2561M – CXD2560M";"KSS-240A"
"SONY CDP-C801ES";"CXD2562Q – CXD2567M";"KSS-240A"
"SONY CDP-C910";"CXD2561M – CXD2560M";"KSS-240A"
"SONY CDP-CA70ES";"CXD8505BQ + CXA8055M";"KSS-213B"
"SONY CDP-CA80ES";"CXD8505BQ + CXA8055M";"KSS-213B"
"SONY CDP-CE315";"CXD8567AM";"KSS-213B"
"SONY CDP-CE515";"CXD8567AM – CXD2545Q";"KSS-213BA"
"SONY CDP-D500";"2 x PCM1702-J – SM5843AP1";"KSS-213B"
"SONY CDP-K1";"2 x PCM56P – CXD2554P";"KSS-240A"
"SONY CDP-L3";"CXD8505BQ";"KSS-213B"
"SONY CDP-M7";"PCM1710U – CXD2507AQ";"KSS-213B"
"SONY CDP-M11";"CXD2552Q – CXD2554P";"KSS-240A"
"SONY CDP-M12";"CXD2552Q – CXD2554P";"KSS-240A"
"SONY CDP-M18";"TDA1543A – CXD2551";"KSS-210A / KSS-240A"
"SONY CDP-M19";"TDA1543A – CXD2551";"KSS-210A / KSS-240A"
"SONY CDP-M20";"1 x PCM56P – CXD1135Q";"KSS-150A / KSS-210A"
"SONY CDP-M21";"CXD2552Q – CXD2554P";"KSS-240A"
"SONY CDP-M25";"CXD1161 – CXD1162";"KSS-150A / KSS-210A"
"SONY CDP-M26";"CXD1161 / LC7881 – CXD2550";"KSS-150A / KSS-210A"
"SONY CDP-M27";"CXD1161 / LC7881 – CXD2550";"KSS-150A / KSS-210A"
"SONY CDP-M30";"1 x PCM56P – CXD1135Q";"KSS-150A / KSS-210A"
"SONY CDP-M31";"CXD2552";"KSS-240A"
"SONY CDP-M33";"CXD2561M – CXD2560M";"KSS-240A"
"SONY CDP-M35";"CXD1161 – CXD1162";"KSS-150A / KSS-210A"
"SONY CDP-M39";"TDA1543A – CXD2551";"KSS-210A / KSS-240A"
"SONY CDP-M41";"CXD2552Q – CXD2554P";"KSS-240A"
"SONY CDP-M42";"CXD2552Q – CXD2554P";"KSS-240A"
"SONY CDP-M43";"CXD2561AM – CXD2560M";"KSS-240A"
"SONY CDP-M44";"CXD2561AM – CXD2560M";"KSS-240A"
"SONY CDP-M45";"CXD1161 – CXD1162";"KSS-150A / KSS-210A"
"SONY CDP-M46";"CXD2565M – CXD2515Q";"KSS-240A"
"SONY CDP-M47";"CXD1161 / LC7881 – CXD2550";"KSS-150A / KSS-210A"
"SONY CDP-M48";"2 x PCM56P-L – CXD2551P";"KSS-210A / KSS-240A"
"SONY CDP-M49";"2 x PCM56P-L – CXD2551P";"KSS-210A / KSS-240A"
"SONY CDP-M50";"2 x PCM56P – CXD1088Q";"KSS-150A / KSS-210A"
"SONY CDP-M51";"CXD2552Q – CXD1244";"KSS-240A"
"SONY CDP-M54";"CXD2561AM – CXD2560M";"KSS-240A"
"SONY CDP-M55";"CXD1161 – CXD1162";"KSS-150A / KSS-210A"
"SONY CDP-M57";"CXD1161 – CXD2550";"KSS-150A / KSS-210A"
"SONY CDP-M59";"2 x PCM56P – CXD2551P";"KSS-240A"
"SONY CDP-M69";"2 x PCM56P – CXD2551P";"KSS-210A / KSS-240A"
"SONY CDP-M70";"2 x PCM56P – CXD1088Q";"KSS-150A / KSS-210A"
"SONY CDP-M71";"CXD2552Q – CXD1244";"KSS-240A"
"SONY CDP-M72";"It's a Transport – CXD2500AQ";"KSS-240A"
"SONY CDP-M75";"TDA1541 – CXD1088";"KSS-150A / KSS-210A"
"SONY CDP-M77";"2 x PCM56P – CXD2550";"KSS-150A / KSS-210A"
"SONY CDP-M78";"It's a Transport";"KSS-210A / KSS-240A"
"SONY CDP-M79";"2 x AD1860N – CXD2551P + CXD8097S";"KSS-210A / KSS-240A"
"SONY CDP-M95";"TDA1541 – CXD1088";"KSS-150A / KSS-210A"
"SONY CDP-M97";"2 x PCM56P – CXD2550";"KSS-150A / KSS-210A"
"SONY CDP-M99";"2 x AD1860N-O – CXD2551P + CXD8097S";"KSS-240A"
"SONY CDP-M205";"CXD2529Q";"KSS-213B"
"SONY CDP-MS1";"CXD8594Q + 2 x CXA8042AS – CXD8762Q";"Fixed Pick-Up KSS-274A"
"SONY CDP-P77";"CXD1161 – CXD2550";"KSS-211A"
"SONY CDP-R1";"It's a Transport – CXD1125";"KSS-190A"
"SONY CDP-R1A";"It's a Transport – CXD1165Q";"KSS-151A"
"SONY CDP-R3";"2 x CXD2552Q";"KSS-151A"
"SONY CDP-R10";"It's a Transport";"KSS-332A"
"SONY CDP-R4040";"CX20017";"KSS-120C"
"SONY CDP-S37";"CXD1161 – CXD2550";"KSS-211A"
"SONY CDP-S39";"TDA1543A – CXD2551P";"KSS-240A"
"SONY CDP-S41";"TDA1544 – CXD2554P";"KSS-240A"
"SONY CDP-S207";"Sanyo LC9600";"KSS-211A"
"SONY CDP-V715";"CXD1161 – CXD1162";"KSS-150A"
"SONY CDP-V725";"It's a Transport – CXD1125";"KSS-150A"
"SONY CDP-V800";"CX20017";"KSS-121A"
"SONY CDP-V810";"It's a Transport";"KSS-240A"
"SONY CDP-V950";"It's a Transport – CXD2500Q";"KSS-240A"
"SONY CDP-V9900";"It's a Transport – CXD1125";"KSS-150A / KSS-210A"
"SONY CDP-X7ESD";"2 x PCM58P-S – CXD1244 + CXD8003";"KSS-190A"
"SONY CDP-X33ES";"1 x CXD2552Q-2 – CXD1244";"KSS-270A"
"SONY CDP-X55ES";"1 x CXD2552Q-2 – CXD1244";"KSS-270A / KSS-271A"
"SONY CDP-X77ES";"2 x CXD2552Q-1 – CXD1244";"KSS-280A"
"SONY CDP-X111ES";"CXD2552Q – CXD1244";"KSS-240A"
"SONY CDP-X202ES";"CXD2562Q – CXD2567M";"KSS-240A"
"SONY CDP-X222ES";"2 x CXD2552Q-3 – CXD1244";"KSS-240A"
"SONY CDP-X229ES";"CXD2562Q – CXD2560M";"KSS-240A"
"SONY CDP-X303ES";"1 x CXD2562Q – CXD2567M";"KSS-272A"
"SONY CDP-X333ES";"2 x CXD2552Q-2 – CXD1244";"KSS-271A"
"SONY CDP-X339ES";"1 x CXD2562Q – CXD2560M";"KSS-272A"
"SONY CDP-X505ES";"1 x CXD2562Q – CXD2567M";"KSS-272A"
"SONY CDP-X555ES";"2 x CXD2552Q-2 – CXD1244";"KSS-271A"
"SONY CDP-X559ES";"1 x CXD2562Q – CXD2560M";"KSS-272A"
"SONY CDP-X707ES";"2 x CXD2562Q – CXD2567M";"KSS-272A"
"SONY CDP-X777ES";"2 x CXD2552BQ – CXD1244";"KSS-281A"
"SONY CDP-X779ES";"2 x CXD2562Q – CXD2560M";"KSS-272A"
"SONY CDP-X900";"CXA8042";"KSS-313A"
"SONY CDP-X3000";"CXD2562Q + 2 x CXA8042AS";"Fixed Pick-Up KSS-213B"
"SONY CDP-X5000";"CXD2562Q + 2 x CXA8042AS";"Fixed Pick-Up KSS-274A"
"SONY CDP-XA1ES";"CXD8505Q – CXD2515Q";"KSS-213B / KSS-240A"
"SONY CDP-XA2ES";"CXD2562Q + 2 x CXA8042S";"KSS-213B"
"SONY CDP-XA3ES";"CXD2562Q + 2 x CXA8042S";"KSS-240A"
"SONY CDP-XA5ES";"CXD2562Q + 2 x CXA8042S";"Fixed Pick-Up KSS-273A"
"SONY CDP-XA7ES";"CXD2562Q + 2 x CXA8042AS";"Fixed Pick-Up KSS-273A"
"SONY CDP-XA20ES";"CXD8505BQ + 2 x CXA8042AS";"Fixed Pick-Up KSS-213B"
"SONY CDP-XA30ES";"CXD2562Q + 2 x CXA8042AS";"Fixed Pick-Up KSS-213B"
"SONY CDP-XA50ES";"CXD2562Q + 2 x CXA8042AS";"Fixed Pick-Up KSS-273A / B"
"SONY CDP-XA55ES";"CXD8594Q + 2 x CXA8042S – CXD8762Q";"Fixed Pick-Up KSS-273B"
"SONY CDP-XA555ES";"CXD9521Q + 2 x CXA8042AS – CXD8762Q";"Fixed Pick-Up KSS-273B"
"SONY CDP-XB630";"CXD8567AM – CXD2585Q";"Sony CDM14 – KSS-213BA"
"SONY CDP-XB720E";"CXD8735N – CXD2585Q";"Sony CDM14 – KSS-213BA"
"SONY CDP-XB740E";"CXD9556Q – CXD2585Q";"Sony CDM14 – KSS-213BA"
"SONY CDP-XB820";"CXD8735N – CXD2585Q";"Fixed Pick-Up KSS-213B"
"SONY CDP-XB920";"CXD8735N + CXA8055M – CXD2585Q";"Fixed Pick-Up KSS-213B"
"SONY CDP-XB930";"CXD8735N + CXA8055M – CXD2585Q";"Fixed Pick-Up KSS-213B"
"SONY CDP-XE200";"CXD8567AM – CXD2545Q";"KSS-213B"
"SONY CDP-XE220";"CXD2529Q – CXA1992AR";"KSS-213B"
"SONY CDP-XE270";"CXD2587Q – CXA2581N";"KSS-213C"
"SONY CDP-XE300";"CXD8567AM – CXD2545Q";"KSS-213B"
"SONY CDP-XE310";"CXD8567";"KSS-213B"
"SONY CDP-XE320";"CXD2529Q – CXA1992AR";"KSS-213B"
"SONY CDP-XE330";"CXD2529Q";"KSS-213B"
"SONY CDP-XE370";"CXD2587Q – CXA2581N";"PXR-104X / KSS-213C"
"SONY CDP-XE500";"CXD8567AM – CXD2545Q";"Sony CDM14 – KSS-213B"
"SONY CDP-XE510";"CXD8567AM – CXD2545Q";"Sony CDM14 – KSS-213B"
"SONY CDP-XE520";"CXD8567AM – CXD2585Q";"Sony CDM14 – KSS-213BA"
"SONY CDP-XE530";"CXD8567AM – CXD2585Q";"Sony CDM14 – KSS-213BA"
"SONY CDP-XE570";"CXD2587Q – CXA2581N";"PXR-104X (1-796-033-11)"
"SONY CDP-XE700";"CXD8567AM – CXD2545Q";"Fixed Pick-Up KSS-213B"
"SONY CDP-XE800";"CXD8505BQ";"Fixed Pick-Up KSS-213B"
"SONY CDP-XE900";"CXD8505BQ + CXA8055M";"Fixed Pick-Up KSS-213B"
"SONY DAS-702ES";"2 x PCM53JG-I – CX23034 – CX23053";"It's a DAC"
"SONY DAS-703ES";"2 x PCM53JP-I-K – CX23034 – CX23053";"It's a DAC"
"SONY DAS-R1";"2 x TDA1541A-S1 – CXD1144A – CXD1076";"It's a DAC"
"SONY DAS-R1A";"2 x CXD2552Q – CXD1244 – CXD2900Q";"It's a DAC"
"SONY LDP-550";"TDA1541";""
"SONY MDP-290";"2 x PCM56P-J";""
"SONY MDP-440";"2 x PCM58P – CXD1244";"Sony KHS-130A"
"SONY MDP-640D";"2 x PCM58P – CXD1244";"Sony KHS-130A"
"SONY MDP-740D";"2 x PCM58P – CXD1244";"Sony KHS-130A"
"SONY MDP-1100";"2 x SM5862CF – SM5840AP";"Sony KHS-130A"
"SONY SCD-1";"CXD8594Q + 2 x CXA8042AS – CXD8762AQ";"SACD Sony KHS-180A"
"SONY SCD-555ES";"CXD9521Q + 2 x CXA8042AS – CXD8762AQ";"SACD Sony KHM-230AAA"
"SONY SCD-777ES";"CXD8594Q + 2 x CXA8042AS – CXD8762AQ";"SACD Sony KHS-180A"
"SONY SCD-XA333ES";"3 x CXD9657N – CXD9647R – CXD2752R";"SACD Sony KHM-230AAA"
"SONY SCD-XA777ES";"6 x CXD9657N – CXD9647R – CXD2752R";"SACD Sony KHM-230AAA"
"SONY SCD-XA3000ES";"DSD1608P – CXD2753R – TMC57929PGF";"SACD Sony KHM-234AMA"
"SONY SCD-XA5400ES";"DSD1796";"SACD Sony KHM-313AAA"
"SONY SCD-XA9000ES";"6 x CXD9657N – CXD9722TQ – CXD2753R";"SACD Sony KHM-230AAA"
"SONY SCD-XB770 QS";"3 x CXD9658N – CXD9647R – CXD2752R";"SACD Sony KHM-230AAA"
"SONY SCD-XB780 QS";"CXD9709Q";"SACD Sony KHM-234AMA"
"SONY SCD-XB790 QS";"CXD9709Q – CXD2753R – CXD1882R";"SACD Sony KHM-234AMA"
"SONY SCD-XB940 QS";"CXD9556Q – CXD9515Q + 2 x CXA8042AS";"SACD Sony KHM-220AAA"
"SONY SCD-XE597";"3 x DSD1751 – CXD2754Q";"Sony DBU-3"
"SONY VCP-K10";"PCM1710U + LC83025";"KSS-240A"
"SOUNDAWARE A300";"2 x CS4398-CZZ – CS8416-CZZ + XMOS USB";"It's a DAC + LAN Streamer"
"SOUNDSCOPE EMOTION II";"2 x AK4497EQ – AK4118AEQ";"It's a DAC"
"SOUNDSTREAM DAC-1";"1 x PCM67P – DF1700P – YM3623B";"It's a DAC"
"SOUNDSTREAM MB1000";"AD1868R – SM5841CS";"Sanyo SF-91"
"SOUNDWAVE CD500RC";"YM3015 – YM3805";"AT-D55"
"SOUNDWAVE CD-1100";"LC7881";""
"SOUNDWAVE CD-1200";"Toshiba TC9236AF";"Philips CDM12.1/15"
"SOUNDWAVE CD-X1000";"PCM54HP";"Hitachi HOP-M14"
"SOUNDWAVE LW-3";"YM3020";""
"SPECTRAL SDR-1000";"2 x TDA1541A-S1 (Single Crown)";"CDM-1"
"SPECTRAL SDR-2000";"2 x UltraAnalog D20400A – PMD100";"It's a DAC"
"SPECTRAL SDR-3000";"It's a Transport";"VRDS CMK-2 – KSS-151A"
"SPECTRAL SDR-4000";"2 x AD1853 – PMD100";"VRDS CMK-3.2 – KSS-151A"
"SPECTRAL SYNTHESIS ADDA-2218";"2 x PCM61P-K – DF1700P – YM3623B";"It's a DAC"
"SPHINX MYTH 9";"TDA1305";"CDM12"
"SPHINX MYTH 9 MK2";"PCM1716E";"CDM12.4"
"SPHINX PROJECT THREE";"TDA1541A-S1 (Single Crown) – CX23053";"It's a DAC"
"SPHINX PROJECT NINE MK2";"TDA1547";"CDM-9"
"SPHINX PROJECT 32";"4 x PCM1704 – PMD100";"CDM12.4"
"SPLENDID CD-A3";"PCM1742";"KSS-213Q"
"STANDARD SR-162RC";"AD1856N – YM3815";"AT-D55"
"STAX CDP QUATTRO";"2 x PCM54HP-K – YM2601";"MLP-3C"
"STAX CDP QUATTRO II";"2 x PCM65P – YM3414";"Sanyo SF-88 - Magnetic"
"STAX DAC-TALENT";"2 x PCM63P-K – SM5803APT – YM3623B";"It's a DAC"
"STAX DAC-TALENT BD";"4 x PCM1702 – SM5843AP – YM3623B";"It's a DAC"
"STAX DAC-X1T";"2 x UltraAnalog D20400 – SM5803APT";"It's a DAC"
"STELLO CDA320";"PCM1794 – AD1895A";"VAM1202"
"STELLO CDA500";"CS4398 – AK4125 – AK4117";"Sanyo SF-P101N"
"STELLO CDT100";"It's a Transport – DIT4096";"Samsung SOH-AAN / SOH-AAV"
"STELLO CDT200";"It's a Transport – SAA7327H";"Philips L1210 (VAM1202)"
"STELLO DA100";"AK4395";"It's a DAC"
"STELLO DA100 Signature";"AK4395 – AD1896 – AK4117";"It's a DAC"
"STELLO DA220";"AK4395VF – AD1896A – AK4117VF";"It's a DAC"
"STELLO DP200";"AK4395VF – AD1896A – AK4117VF";"It's a DAC"
"STUDER A725";"2 x TDA1540 – SAA7030";"CDM-0 / CDM-1"
"STUDER A727";"TDA1541A – SAA7220P/A /B";"CDM-1"
"STUDER A730";"TDA1541A-S1 (Double Crown)";"CDM-3"
"STUDER CD221";"2 x SAA7321GP / SAA7323GP";"CDM-1/MKII / CDM-4/27 / CDM-4/19"
"STUDER D730";"TDA1547 (DAC7) – SM5803APT";"CDM-4/36 Pro Metallic"
"STUDER D731";"TDA1547 (DAC7) – SM5803APT";"CDM-4/36 Pro Metallic"
"STUDER D732";"TDA1305T";"CDM-4 Pro"
"STUDER D740";"SAA7350GP";"Philips CDM14"
"STZ HCD-210L";"PCM54HP – CXD1135";"TOPH7833 / KSS-152A"
"SUGDEN AU51 D/A";"TDA1541A-S1 (Single Crown) – SAA7274P";"It's a DAC"
"SUGDEN AU51 PRO";"It's a Transport";"CDM-9 Pro"
"SUGDEN AUDITION";"TDA1549T";"CDM12"
"SUGDEN CD-21";"TDA1549T";"CDM12.1"
"SUGDEN CD21SE";"TDA1305T";"VAM1202"
"SUGDEN CD98";"TDA1549T";"CDM12"
"SUGDEN CDT-1";"TDA1541";""
"SUGDEN MASTER";"TDA1549";"CDM12.1"
"SUGDEN MASTERCLASS CD";"TDA1541A-S1 (Single Crown) – SAA7274P";"CDM12.1"
"SUGDEN MASTERCLASS PDT4";"TDA1541A – SAA7220P/B – SAA7274P";"VAM1202"
"SUGDEN MYSTRO CD";"TDA1549T";"VAM1202"
"SUGDEN OPTIMA";"TDA1543 – SAA7220P/B";"CDM-9"
"SUGDEN PDA-10";"TDA1541A-S1 (Single Crown) – NGA35037";"It's a DAC"
"SUGDEN PDT-10";"It's a Transport";"CDM-9 Pro"
"SUGDEN SDA-1";"TDA1541A-S1 (Single Crown) – SAA7274P";"It's a DAC"
"SUGDEN SDD-1";"It's a Transport";"CDM-9"
"SUGDEN SDT-1";"TDA1541A-S1 (Single Crown)";"CDM-9/44"
"SUGDEN SDT-1SE (SDT-1PRO)";"TDA1541A-S1 (Single Crown)";"CDM-9 Pro"
"SUMO AXIOM";"It's a Transport";"CDM12.1"
"SUMO THEOREM";"PCM67P-J – DF1700P – YM3623B";"It's a DAC"
"SUN AUDIO SV-DA800";"8 x PCM1702-K – SM5842APT – CS8412-CP";"It's a DAC"
"SYLVANIA CD1460";"TDA1541 – SAA7220P/A";"CDM-2"
"SYLVANIA CD1465";"TDA1541 – SAA7220P/A";"CDM-2"
"SYLVANIA CD1470";"TDA1541 – SAA7220P/A";"CDM-2"
"SYLVANIA CD1473";"TDA1541 – SAA7220P/A";"CDM-2 / CDM-4/11"
"SYLVANIA FDC303";"2 x TDA1540D – SAA7030";"CDM-0"
"SYLVANIA FDD304";"2 x TDA1540 – SAA7030";"CDM-1"
"SYNTHESIS MAGNUS CDP";"WM8729 – SRC4190 – CS8416-CZZ";"DVD-ROM ASUS DVD-E818A3"
"SYNTHESIS PRIDE";"CS4390-KP – CS8412-CP";"VAM1202"
"SYNTHESIS PRIDE (new ver.)";"WM8740 – SRC4190";"DVD-ROM"
"SYNTHESIS ROMA 14DC";"AK4495SEQ / AK4497EQ";"Sanyo SF-P101N"
"SYNTHESIS ROMA 14DC+";"AK4495SEQ – AK4113VF";"Teac CD-5020A-AT – Sanyo SF-P101N"
"SYNTHESIS ROMA 69DC";"AK4495SEQ – AK4113VF";"It's a DAC"
"SYSTEM FIDELITY CD-250";"SAA7824HL";"Sony KSS-213Q / Sanyo SF-P101N"
"SYSTEM FIDELITY CD-270";"SAA7824HL";"Sony KSS-213Q / Sanyo SF-P101N"
"SYSTEM FIDELITY CD-300SE";"SAA7824HL";"Sony"
"T+A CD1000 AC";"TDA1541 – SAA7220P/A";"CDM-2/29"
"T+A CD1200R";"TDA1547 (DAC7) – SAA7350 – NPC Filter";"CDM-9"
"T+A CD1210R";"2 x SM5864AP";"CDM12.4"
"T+A CD1220R";"2 x SM5864AP + 2 x PCM63P-K";"CDM12.4"
"T+A CD1230R";"2 x PCM1738E + Motorola DSPB56367";"VAM1202/12"
"T+A CD1240R";"2 x SM5864AP + 2 x PCM63P-K";"VAM1250"
"T+A CD1260R";"4 x PCM1795";"DVD-ROM"
"T+A CD1400AC";"SM5864";"CDM-9 Pro"
"T+A CD1500R";"SM5864AP + PCM1702-K";"CDM-9"
"T+A CD2000AC MKII";"TDA1547 (DAC7) – SAA7350 – NPC Filter";"CDM-9 Pro"
"T+A CD3000R";"4 x PCM63P-K + 2 x SM5864AP – PMD100";"CDM12.4"
"T+A CM3000AC";"It's a Transport – SAA7310GP";"CDM-9 Pro (CDM-9/60)"
"T+A CM3000R";"It's a Transport – SAA7310GP";"CDM-9 Pro (CDM-9/60)"
"T+A SACD1250R";"4 x PCM1792";"SACD"
"T.A.C. C-35";"PCM1732U";"VAM1202"
"T.A.C. C-60";"PCM1792";"VAM1202"
"TAD TAD-D600";"2 x PCM1794A – SRC4192I – SM5819AF";"Pioneer OWY8075 (ONP8170)"
"TAD TAD-D1000";"2 x PCM1794A";"SACD"
"TAD TAD-DA1000";"2 x PCM1794A";"It's a DAC"
"TAG McLAREN CD20R";"CS4329-KP";"CDM12.4"
"TAG McLAREN CDT20R";"It's a Transport";"CDM12.4"
"Talk Electronics SaXon CD 700";"PCM1716E";"KSS-213B"
"Talk Electronics Thunder 2";"CS4390-KP";"Sony CDM14 (KSS-213BA)"
"Talk Electronics Thunder 3";"CS4390-KP";"Sony CDM14 (KSS-213BA)"
"TANDBERG TCP 3015A";"2 x TDA1540 – SAA7030";"CDM-2"
"TANDBERG TCP 3015A 16 bit";"TDA1541 – SAA7220";"CDM-2"
"TANDBERG TCP 4025";"PCM1700P – DF1700P";"Hitachi HOP-M3 / Sanyo SF-90"
"TANDBERG TCP 4035";"PCM1700P – DF1700P";"Hitachi HOP-M3 / Sanyo SF-90"
"TANGENT CDP-50";"SAA7824HL";"Sony KSS-213Q / Sanyo SF-P101N"
"TANGENT CDP-100";"SAA7824HL";"Sony KSS-213Q / Sanyo SF-P101N"
"TASCAM CD-01U";"AK4382AVT";"Sony KSM-900AAA"
"TASCAM CD-160";"NEC µPD63711";"Sanyo SF-P101"
"TASCAM CD-201";"MN6474";"KSS-210A"
"TASCAM CD-301";"MN6474M";"KSS-210A"
"TASCAM CD-301 Mk II";"MN6474M";"KSS-210A"
"TASCAM CD-401";"2 x PCM54HP – CXD1088";"KSS-151A"
"TASCAM CD-401 Mk II";"SAA7350AGP – SM5840AP";"KSS-151A"
"TASCAM CD-450";"AK4319 – CXD2545Q";"KSS-213C"
"TASCAM CD-501";"2 x PCM53JP-V – CX23034";"MLP-3C"
"TASCAM CD-601";"SAA7350GP – SM5840AP";"KSS-151A"
"TASCAM CD-701";"2 x PCM54HP – CXD1162";"VRDS CMK-3 – KSS-151A"
"TEAC C-1D";"PCM1710U";"Sanyo SF-P101N"
"TEAC CD-3";"SAA7350GP – SM5840AP";"KSS-210A"
"TEAC CD-5";"SAA7350GP – SM5840AP";"KSS-210A"
"TEAC CD-1000";"1 x CS4398";"Sanyo SF-HD850"
"TEAC CD-2000";"1 x CS4398 + TE7022L USB";"Sanyo SF-HD850"
"TEAC CD-3000";"2 x CS4398 + TE7022L USB";"Sanyo SF-HD850"
"TEAC CD-H750";"PCM1791A";"Sanyo SF-P101N"
"TEAC CD-P650";"PCM1791";"Sanyo SF-P101N"
"TEAC CD-P800NT";"PCM1795 – PCM9211";"Teac CD-5020A – Sanyo SF-P101N"
"TEAC CD-P1100";"KDA0316LN (Samsung) – KS9211B";"Sanyo SF-91 / Sony KSS-212B"
"TEAC CD-P1250";"NEC µPD63711";"Sanyo SF-P101N"
"TEAC CD-P1260";"Samsung S5L9279 / S5L8310W";"KSS-213CL"
"TEAC CD-P1440R";"NEC µPD63711";"Sanyo SF-P101"
"TEAC CD-P1450";"NEC µPD63711";"Sanyo SF-P101"
"TEAC CD-P1820";"PCM1710U";"Sanyo SF-P101N"
"TEAC CD-P1850";"PCM1710U";"Sanyo SF-P101N"
"TEAC CD-P3000";"MN6474M";"KSS-150A / KSS-210A"
"TEAC CD-P3100";"MN6474M";"KSS-210A"
"TEAC CD-P3450SE";"YDC103";""
"TEAC CD-P3500";"SAA7350GP – SM5840AP";"KSS-210A"
"TEAC CD-P4000";"MN6474M";"KSS-150A / KSS-210A"
"TEAC CD-P4500";"SAA7350GP – SM5840AP";"KSS-210A"
"TEAC CD-P6000";"AK4319";"KSS-213C"
"TEAC CD-Z500";"2 x TDA1541A – PD0050";"KSS-150A"
"TEAC CD-Z5000";"2 x TDA1541A – PD0050";"KSS-210A"
"TEAC D-500";"2 x TDA1541A-S1 – SM5813APT – YM3623B";"It's a DAC"
"TEAC D-700 (ESOTERIC)";"4 x AD1862N – SM5813APT – YM3623B";"It's a DAC"
"TEAC D-T1";"2 x TDA1547 + 2 x SAA7350 – SM5840";"It's a DAC"
"TEAC P-500";"It's a Transport – CXD1125";"VRDS CMK-4 – KSS-151A"
"TEAC P-700 (ESOTERIC)";"It's a Transport";"VRDS CMK-3.2 – KSS-151A"
"TEAC PD-11";"PCM53JP-V – YM2201F – YM3511F";"MLP-1C"
"TEAC PD-22";"CX20017 – CX23035";"Hitachi HOP-M14"
"TEAC PD-75";"YM3015 – YM3805";"Sanyo SF-88"
"TEAC PD-135";"YM3015";"Sanyo SF-86"
"TEAC PD-155";"YM3015 – YM3805";"Sanyo SF-88"
"TEAC PD-155mk2";"YM3015";""
"TEAC PD-160";"TC9218F";"9A0102660"
"TEAC PD-175";"YM3015";""
